issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
MNG-5468,Wish,Not A Problem,Closed,2013-04-13 01:29:05,2014-01-28 00:43:50
MNG-5469,Bug,Auto Closed,Closed,2013-04-17 19:31:57,2018-03-17 06:42:21
MNG-5470,Task,Fixed,Closed,2013-04-23 13:23:44,2014-01-05 21:25:49
MNG-5472,Bug,Duplicate,Closed,2013-04-30 10:15:53,2014-02-21 13:03:06
MNG-5473,Bug,Won't Fix,Closed,2013-04-30 11:29:53,2014-06-20 16:40:22
MNG-5474,Bug,Unresolved,Open,2013-05-03 15:37:23,
MNG-5475,Bug,Fixed,Closed,2013-05-10 06:12:12,2016-01-27 08:43:35
MNG-5476,Bug,Auto Closed,Closed,2013-05-10 07:19:46,2018-03-17 06:39:25
MNG-5477,Bug,Fixed,Closed,2013-04-10 13:03:06,2013-05-21 01:18:10
MNG-5478,Bug,Abandoned,Closed,2013-05-13 05:15:52,2016-03-03 15:11:30
MNG-5479,Bug,Fixed,Closed,2013-05-17 16:40:24,2014-02-07 05:24:13
MNG-5480,Improvement,Fixed,Closed,2013-05-18 13:52:25,2013-05-18 13:54:42
MNG-5481,Improvement,Fixed,Closed,2013-05-20 12:39:52,2013-05-20 23:21:59
MNG-5482,Improvement,Fixed,Closed,2013-05-29 10:15:48,2013-05-30 04:24:56
MNG-5483,Bug,Incomplete,Closed,2013-05-29 10:34:06,2016-02-25 03:38:31
MNG-5484,Bug,Fixed,Closed,2013-06-12 00:58:52,2014-02-09 00:34:31
MNG-5485,Bug,Won't Fix,Closed,2013-06-18 13:02:47,2014-01-23 20:07:38
MNG-5486,Improvement,Won't Fix,Closed,2013-06-23 06:17:34,2014-12-22 19:16:03
