@relation OPENJPA_train_noise_1.arff

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute Number_of_Revisions numeric
@attribute Fix_Count numeric
@attribute Authors numeric
@attribute LOC_added numeric
@attribute Max_LOC_added numeric
@attribute Average_LOC_added numeric
@attribute Churn numeric
@attribute Max_Churn numeric
@attribute Average_Churn numeric
@attribute Change_Set_Size numeric
@attribute Max_Change_Set_Size numeric
@attribute Average_Change_Set_Size numeric
@attribute Release_Length numeric
@attribute Weighted_Release_Length numeric
@attribute Actual {TRUE,FALSE}

@data
43,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,6051.744186,TRUE
371,12,1,1,1,9,9,9.0,6,6,6.0,21,21,6.0,260225,701.4150940000001,TRUE
345,4,1,1,1,2,2,2.0,0,0,0.0,2,2,0.0,260225,754.275362,TRUE
953,13,1,0,1,10,10,10.0,7,7,7.0,19,19,7.0,260225,273.058762,TRUE
228,20,2,2,1,2,2,2.0,-33,1,-16.5,18,13,-16.5,260225,1141.3377189999999,TRUE
348,12,1,1,1,9,9,9.0,6,6,6.0,21,21,6.0,260225,747.7729889999999,TRUE
80,35,2,2,1,29,28,14.5,23,23,11.5,14,13,11.5,260225,3252.8125,TRUE
338,64,2,1,2,32,31,16.0,0,30,0.0,6,4,0.0,260225,769.89645,TRUE
203,11,2,1,1,9,8,4.5,7,6,3.5,2,1,3.5,260225,1281.896552,TRUE
262,12,1,1,1,9,9,9.0,6,6,6.0,21,21,6.0,260225,993.225191,TRUE
698,47,1,1,1,41,41,41.0,35,35,35.0,2,2,35.0,260225,372.815186,TRUE
702,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,370.690883,TRUE
1637,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,158.96456899999998,TRUE
1027,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,253.38364199999998,TRUE
4386,146,4,3,1,121,52,30.25,96,34,24.0,99,40,24.0,260225,59.330825,TRUE
1114,25,4,3,3,7,4,2.333333,-12,4,-3.0,22,13,-3.0,260225,233.59515299999998,TRUE
862,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,301.88515099999995,TRUE
149,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,1746.4765100000002,TRUE
54,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,4818.981481,TRUE
521,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,499.47216900000006,TRUE
1254,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,207.515949,TRUE
145,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,1794.655172,TRUE
1137,23,2,1,1,16,10,8.0,9,6,4.5,22,21,4.5,260225,228.869833,TRUE
779,255,12,1,4,152,54,12.666667,49,32,4.0833330000000005,57,40,4.0833330000000005,260225,334.050064,TRUE
55,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,4731.363636,TRUE
414,6,1,0,1,5,5,5.0,4,4,4.0,19,19,4.0,260225,628.5628019999999,TRUE
940,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,276.835106,TRUE
996,22,2,1,1,16,10,8.0,10,8,5.0,44,40,5.0,260225,261.27008,TRUE
199,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,1307.663317,TRUE
4877,522,8,2,4,188,113,23.5,-146,16,-18.25,111,40,-18.25,260225,53.357597,TRUE
87,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,2991.091954,TRUE
266,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,978.289474,TRUE
510,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,260225,510.24509800000004,TRUE
128,4,1,1,1,2,2,2.0,0,0,0.0,4,4,0.0,260225,2033.007813,TRUE
653,39,3,1,3,28,20,9.333333,17,18,5.6666669999999995,22,19,5.6666669999999995,260225,398.506891,TRUE
701,70,3,1,3,56,46,18.666667,42,36,14.0,41,21,14.0,260225,371.21968599999997,TRUE
323,110,3,1,2,86,82,28.666666999999997,62,64,20.666667,23,19,20.666667,260225,805.6501549999999,TRUE
